ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
2024-3XH9M8,"{ท่อระบายน้ำ,น้ำท่วม}","เขตวัฒนา,ฝ่ายโยธา เขตวัฒนา",ท่อระบายน้ำ น้ำขัง+ไขมัน เอ่อ แถมมี ไขมัน ลอย ตลอดเวลา,"100.56199,13.74087",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/8a5eca86fb91b697b531c18d23d0bb03c29699c9.jpg,,155/11 155/12 ซอย สุขุมวิท 21 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,2024-03-21 12:45:27.750524+00,กำลังดำเนินการ,,0,2024-03-22 03:32:10.0223+00
2024-98B46N,{},"เขตคลองเตย,สน.ลุมพินี,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 5 (บก.น.5)",คนขายตัวชาวต่างชาติ,"100.55313,13.73902",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/22367d102fc109075666fbcfd5ec95c12c867caa.jpg,,31 สุขุมวิท 4 แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2024-03-21 12:40:26.725034+00,กำลังดำเนินการ,,0,2024-03-21 12:47:02.826719+00
ZUZCNU,"{ความปลอดภัย,ถนน,กีดขวาง}","เขตลาดกระบัง,ฝ่ายเทศกิจ เขตลาดกระบัง","ปัญหา: ถนนดังกล่าว พบร้านลาบเป็ดยโสตั้งโต๊ะบนบาทวิถีจำนวน 5 โต๊ะ กีดขวางการจราจร ทำให้ประชาชนต้องลงมาเดินบนถนน ประชาชนเกรงจะเกิดอันตราย ช่วงเวลาตั้งแต่ 16.30 น. เป็นต้นไป เป็นประจำบ่อยครั้ง 
ถนน: คุ้มเกล้า
จุดสังเกต: บริเวณระหว่างซอยคุ้มเกล้า21และ ซอยคุ้มเกล้า23
เขต: ลาดกระบัง
#1555","100.77627,13.76686",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711024773942.jpeg,,21 ถ. คุ้มเกล้า แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลำปลาทิว,ลาดกระบัง,จังหวัดกรุงเทพมหานคร,2024-03-21 12:39:38.40904+00,รอรับเรื่อง,,0,2024-03-21 13:29:12.821163+00
HYM2WG,{ถนน},"เขตบางขุนเทียน,ฝ่ายโยธา เขตบางขุนเทียน","ปัญหา: ภายในซอยดังกล่าว มีการปรับปรุงถนน อยากให้มีการ เร่งรัด ซ่อมแซมให้แล้วเสร็จเพราะ ผู้รับเหมาไม่ได้ทำมา 2 อาทิตย์แล้ว และอยากเสนอให้ทำทางลาดเข้าบ้าน ของประชาชนที่อยู่ในซอยเนื่องจาก การปรับปรุงถนนใหญ่ยกพื้นสูงขึ้นมาไม่เสมอกับพื้นถนน
อ้างอิงเลขที่รับแจ้ง GRRPZG เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ อ. 19 มี.ค. 67 เสร็จสิ้น สำนักงานเขตบางขุนเทียนตรวจสอบแล้วพบว่ามีผู้รับจ้างดำเนินการ โดยเริ่มต้นจากปลายซอย พร้อมทั้งการหล่อบ่อพักครับ ขอบคุณครับ

ผู้ร้องแจ้งว่า ปัญหาดังกล่าวยังไม่ได้การแก้ไข และทางประชาชนอยากให้ รับปากว่าถ้ามีการเทพื้นถนนแล้วเสร็จ จะเททางลาดที่เข้าบ้านประชาชนด้วยเพราะถนนที่ทำ สูงขึ้นกว่าพื้นปกติอีก ประมาณ 50 เซนติเมตร
ซอย: บางกระดี่ 36 
ถนน:  วัดบางกระดี่
เขต: บางขุนเทียน
#1555","100.40493,13.60109",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711024736190.jpeg,,84 ซอย บางกระดี่ 36 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,จังหวัดกรุงเทพมหานคร,2024-03-21 12:38:59.421219+00,กำลังดำเนินการ,,0,2024-03-22 02:35:43.696189+00
4B8V7B,"{ร้องเรียน,แสงสว่าง,ถนน}","เขตลาดกระบัง,สำนักการโยธา กทม.","ปัญหา: บริเวณถนนดังกล่าว พบดวงไฟฟ้าส่องสว่างทางเกาะกลางถนน เป็นไฟลักษณะกิ่งคู่ ดับ 5 ดวงเรียงกัน ทำให้บริเวณดังกล่าวมืดมาก
 อ้างอิงเลขที่รับแจ้ง 2ZAC8H เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ พ. 17 ม.ค. 67 แจ้งว่า สำนักการโยธา กทม. ขอขอบคุณสำหรับการแจ้งข้อมูลค่ะสำนักการโยธา พิจารณาแล้ว บริเวณร้องเรียนดังกล่าว อยู่ระหว่างการดำเนินการตามพระราชบัญญัติการจัดซื้อจัดจ้างและการบริหารพัสดุภาครัฐ พ.ศ. 2560 ปัจจุบัน อยู่ในขั้นตอนจัดทำราคากลาง หากมีความคืบหน้าเพิ่มเติมจะแจ้งให้ผู้ร้องเรียนทราบ สำนักการโยธา กทม. ขอบพระคุณอีกครั้งสำหรับการแจ้งปัญหาให้เราทราบ โดย เจ้าหน้าที่

 ผู้ร้องแจ้งขอให้เร่งดำเนินการด้วย เนื่องจากแจ้งเรื่องไปนานแล้ว
ถนน:  หลวงแพ่ง
จุดสังเกต: เกาะกลางถนนดังกล่าวบริเวณรอยต่อระหว่างเขตลาดกระบังกับจังหวัดสมุทรปราการ
เขต: ลาดกระบัง
#1555","100.85967,13.69452",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711024566915.jpeg,,376 ถ. หลวงแพ่ง แขวงขุมทอง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ขุมทอง,ลาดกระบัง,จังหวัดกรุงเทพมหานคร,2024-03-21 12:36:09.626072+00,กำลังดำเนินการ,,0,2024-03-21 12:49:07.358658+00
2024-6DCMED,{เสียงรบกวน},"ฝ่ายสิ่งแวดล้อม แขวงจอมพล จตุจักร,เขตจตุจักร,ฝ่ายสิ่งแวดล้อมฯ เขตจตุจักร",มีการตั้งร้านอาหารอยู่ที่ตรอ. ตอน 19.00 เป็นต้นไป เปิดเพลงเสียงดังจากร้านขายสเต็ก ซึ่งเป็นเวลาพักผ่อน จนถึง เวลา เที่ยงคืน ส่งเสียง รบกวนประชาชนในละแวกนั้น อยู่ที่หน้า ตรอ. และยังมี ควันอาหาร ลอย รบกวน ผู้อื่น มีกลิ่นแรง ผู้ว่าฯ ช่วยด้วย ค่ะ,"100.55565,13.79763",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/d35b04ef4da37c5f7babcef5fef238e9c5e9bcb2.jpg,,49/9 ซอย พหลโยธิน 18/1 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จอมพล,จตุจักร,กรุงเทพมหานคร,2024-03-21 12:34:34.085588+00,กำลังดำเนินการ,,0,2024-03-22 03:47:03.273762+00
2024-BEDCWR,"{ความปลอดภัย,แสงสว่าง}","เขตตลิ่งชัน,สำนักการโยธา กทม.",ไฟดับมานานเกินครึ่งปี ถนนมืด เกิดอุบัติเหตุบ่อย แจ้งไปหลายรอบแล้ว แต่ไม่มีอะไรคืบหน้า รบกวนช่วยมาดูแลจัดการให้หน่อยนะค่ะ,"100.45195,13.77944",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/e9642116daf7a6e6a9c7dd56b4a9cd1812d94992.jpg,,75/13 ถนน ฉิมพลี แขวง ฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ฉิมพลี,ตลิ่งชัน,กรุงเทพมหานคร,2024-03-21 12:32:01.195475+00,กำลังดำเนินการ,,0,2024-03-21 12:48:36.389986+00
GP8HVA,"{ถนน,ป้าย}","เขตสะพานสูง,ฝ่ายโยธา เขตสะพานสูง","ปัญหา: บริเวณปากซอยดังกล่าว พบป้ายบอกชื่อซอยล้ม  เป็นเวลา 1 สัปดาห์แล้ว ทำให้ไม่เห็นป้ายบอกชื่อซอย
ซอย: มอเตอร์เวย์ 3
ถนน: ทางหลวงพิเศษหมายเลข ทางคู่ขนาน 7
เขต: สะพานสูง
#1555","100.66253,13.73758",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711024315515.jpeg,,PMQ7+32X ซอย มอเตอร์เวย์ 3 แขวง สะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10250 ประเทศไทย,ทับช้าง,สะพานสูง,จังหวัดกรุงเทพมหานคร,2024-03-21 12:31:58.444044+00,กำลังดำเนินการ,,0,2024-03-21 21:17:03.890657+00
2024-NVU4T7,{ร้องเรียน},"เขตบางกะปิ,ฝ่ายเทศกิจ เขตบางกะปิ",เเจ้งเรื่องรถเมล์ เอากรวยมาวางกั๊กทีจอดรถโดยใช้ก้อนหิน และกรวยมาวางริมถนนคนับ,"100.64157,13.77914",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/32b96b631b66568c7c4139d50aa772a33633c26a.jpg,,QJHR+MM5 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2024-03-21 12:29:07.79422+00,กำลังดำเนินการ,,0,2024-03-22 02:46:34.594544+00
UHY7BM,"{เสียงรบกวน,คลอง,ถนน}","เขตบึงกุ่ม,เขตคันนายาว,ฝ่ายสิ่งแวดล้อมฯ เขตคันนายาว,ฝ่ายสิ่งแวดล้อมฯ เขตบึงกุ่ม","ปัญหา: หมู่บ้านปัฐวิกรณ์ 2 พบบ้านเลขที่ 91/454 เป็นบ้านเช่า ลักษณะเป็นบ้านเดี่ยว ทำกิจการเป็นอุตสาหกรรมขนาดย่อม ลักษณะของงานที่ทำเป็นงานไสไม้ มีการตอกตะปูลม เปิดเครื่องปั๊มลมส่งเสียงดัง สร้างความเดือดร้อนเรื่องเสียงดังและฝุ่นละออง ทำให้บ้านผู้ร้องได้รับความเดือดร้อนมาก
บ้านเลขที่: 91/454
หมู่บ้าน: ปัฐวิกรณ์ 2
ซอย: รามอินทรา 44 แยก 12
ถนน: รามอินทรา
จุดสังเกต: จากปากซอยถึงแยกดังกล่าว ประมาณ 400 เมตร  ตรงมาเจอวงเวียน เลี้ยวซ้ายและให้ชิดซ้ายตลอด ตรงยาวสุดซอย ทางบังคับเลี้ยวขวา ให้ตรงยาวประมาณ 400 เมตร เจอบ้าน บ้านอยู่ซ้ายมือ ติดคลอง   
เขต: คันนายาว
#1555","100.64856,13.83934",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711024143681.jpeg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/39687a53216d8bd0aa588c51e542659c.png,71 6 ถ. รามอินทรา แขวงรามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,รามอินทรา,คันนายาว,จังหวัดกรุงเทพมหานคร,2024-03-21 12:29:06.781356+00,กำลังดำเนินการ,,0,2024-03-22 05:28:16.81071+00
2024-38PZVM,{เสียงรบกวน},เขตหนองจอก,"สวนสาธารณะราษฎร์ภิรมย์อยู่ซอยสุวินทวงศ์ 47 สาธารณะในความดูแลของ สำนักงานเขตหนองจอก กทม. พบว่าในบริเวณสวน ช่วงค่ำ (หรืออาจตลอดวันเพราะเป็นช่วงปิดเทอม)
มีกลุ่มเยาวชนชายหญิง เกาะกลุ่มกันในลักษณะมั่วสุม เปิดเพลง พูดคุยกันเสียงดัง ดื่มน้ำกระท่อม สูบบุหรี่ บ้างนั่งสูบ นอนสูบ และเดินสูบ 
ไม่ได้มีความเกรงใจต่อ ผู้ออกกำลังกาย ผู้พาบุตรหลานมาเดินเล่น 
ฝากถึงหน่วยงานที่เกี่ยวข้อง ช่วยกำกับดูแลให้สวนสาธารณะ เป็นที่ๆปลอดภัย ทั้งสุขภาพกาย และสุขภาพจิต 

ข้อเสนอแนะ 
- กำชับไปที่หน่วยงานตรง
- มีฝ่ายสำรวจ (อาจเป็นเทศกิจ)หรือหน่วยงานต้นสังกัด
- มีระยะสุ่มตรวจ อาจเป็น สัปดาห์ละ 1-2ครั้ง
ขอบคุณค่ะ","100.88165,13.80778",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/8b9721755279cd54b12b6a8f17c33d770040d944.jpg,,7/8 ถนน สุวินทวงศ์ แขวงลำต้อยติ่ง เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำต้อยติ่ง,หนองจอก,กรุงเทพมหานคร,2024-03-21 12:20:22.036462+00,กำลังดำเนินการ,,0,2024-03-21 14:29:18.024998+00
2024-B7K2XR,{ความสะอาด},"เขตมีนบุรี,ฝ่ายเทศกิจ เขตมีนบุรี",เผากันอีกแล้วค่ะ กลิ่นควันเต็มไปหมด หายใจไม่ออกละค่ะ,"100.73482,13.77653",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/22e95f82206991a08b42ccdbe0c31eb2b8be20cb.jpg,,QPGM+XVX มีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,2024-03-21 12:19:23.856368+00,กำลังดำเนินการ,,0,2024-03-21 12:28:21.5087+00
2024-LAX782,{แสงสว่าง},"เขตสวนหลวง,ฝ่ายโยธา เขตสวนหลวง",ไฟทางดับทั้งซอย,"100.64193,13.71242",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/848134ae78395db8730311677c88b94cacaa3106.jpg,,PJ6R+WQR ซ. สุขุมวิท 77 แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2024-03-21 12:19:14.533539+00,กำลังดำเนินการ,,0,2024-03-22 02:23:17.036122+00
UB7YFL,"{แสงสว่าง,ถนน,คลอง,ทางเท้า}","เขตทุ่งครุ,การไฟฟ้านครหลวง เขตราษฎร์บูรณะ,การไฟฟ้านครหลวง MEA","ปัญหา: ภายในซอยดังกล่าว หน้าบ้านเลขที่ 133 พบไฟฟ้าส่องสว่างสาธารณะดับชำรุด จำนวน 1 ดวง ดับมาเป็นระยะเวลา 2 เดือนแล้ว ทำให้บริเวณนั้นมืดมาก
ซอย: ประชาอุทิศ 84/3 (ทางเดินเลียบคลอง)
ถนน: ประชาอุทิศ
จุดสังเกต: บริเวณปากซอยจะพบร้านอาหารชื่อ 94 โพชนา เข้าทางเดียวกับหมู่บ้านร้าง แต่ให้เดินทางเลียบคลอง แต่ไม่ต้องเข้าหมู่บ้าน เสาไฟอยู่ห่างจากทางเดินเลียบคลองประมาณ 500 เมตร เป็นร้านค้า
เขต: ทุ่งครุ
#1555","100.50864,13.61359",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711023543333.jpeg,,3/2 ถ. ประชาอุทิศ แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย,ทุ่งครุ,ทุ่งครุ,จังหวัดกรุงเทพมหานคร,2024-03-21 12:19:05.794687+00,กำลังดำเนินการ,,0,2024-03-22 00:09:07.612074+00
EGFPCY,"{ร้องเรียน,ความปลอดภัย,ถนน,แสงสว่าง,สะพาน}","เขตหนองจอก,สำนักการโยธา กทม.","ปัญหา:  บนถนนดังกล่าว ช่วงเชิงทางขึ้นสะพานข้ามไปถนนเชื่อมสัมพันธ์ ขอให้เจ้าหน้าที่พิจารณาติดตั้งดวงไฟฟ้าส่องสว่างทางเพิ่ม(ฝั่งถนนฉลองกรุง) เนื่องจากช่วงทางขึ้นมีการติดตั้งแบริเออร์คอนกรีต ซึ่งฝั่งทางลงถนนเชื่อมสัมพันธ์ มีการติดตั้งเรียบร้อยแล้ว และขอให้เร่งดำเนินการติดตั้ง เนื่องจากบริเวณดังกล่าวเกิดอุบัติเหตุบ่อยครั้ง
 อ้างอิงเลขที่รับแจ้ง E8YBDC เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ จ. 20 พ.ย. 66  แจ้งว่า เมื่อวันที่ จ. 20 พ.ย. 66 สำนักการโยธา กทม. ขอขอบคุณสำหรับการแจ้งข้อมูล

     สำนักการโยธา ขออภัยในความล่าช้า พร้อมนี้สำนักการโยธาจะเร่งตรวจสอบความคืบหน้า และจะรีบรายงานผลให้ทราบโดยเร็วต่อไป
สำนักการโยธา กทม. ขอบพระคุณอีกครั้งสำหรับการแจ้งปัญหาให้เราทราบ

โดย เจ้าหน้าที่

 ผู้ร้องแจ้งว่า ต้องการให้เจ้าหน้าที่ติดตั้งไฟฟ้าส่องสว่าง เนื่องจากบริเวณตรงนั้งมืดมองไม่เห็น
ถนน: ฉลองกรุง
เขต: หนองจอก
#1555","100.83576,13.80375",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711023516592.jpeg,,40/2 หมู่ที่ 3 ลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำผักชี,หนองจอก,จังหวัดกรุงเทพมหานคร,2024-03-21 12:18:39.014616+00,กำลังดำเนินการ,,0,2024-03-22 04:30:20.886204+00
2024-HY8Q4W,{ทางเท้า},เขตปทุมวัน,ร้านค้าแถวนี้ทำไมถึงวางขายบนฟุตบาทได้ครับ เละเทะมากๆ,"100.52321,13.74444",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/9a4376f40767fe610ea270de2bd6c4185b872c05.jpg,,ซอย ถนน บรรทัดทอง แขวงวังใหม่ เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,รองเมือง,ปทุมวัน,กรุงเทพมหานคร,2024-03-21 12:17:36.901633+00,รอรับเรื่อง,,0,2024-03-21 12:17:36.887964+00
2024-AD3YNP,"{กีดขวาง,ถนน,จราจร}","เขตบางแค,สน.หลักสอง,สำนักงานตำรวจแห่งชาติ (Royal Thai Police),กองบัญชาการตำรวจนครบาล (บช.น.),กองบังคับการตำรวจนครบาล 9 (บก.น.9)",ทุกเช้า สาย บ่าย สามล้อ taxi จอดกีดขวาง ถนน 1 เลน ทุกวัน รถติดมาก,"100.42426,13.71206",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/6275c04493412c59584bb1ec60133b609a384980.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/cd332835b940bbc28e8d4b400d72db92.jpg,64/3 ถ. เพชรเกษม แขวง บางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,กรุงเทพมหานคร,2024-03-21 12:16:55.056148+00,เสร็จสิ้น,,0,2024-03-22 00:01:23.498799+00
2024-HPFRED,{},"กระทรวงแรงงาน,เขตบางกะปิ",ใช่แรงงานผิดกฎหมาย,"100.64359,13.76183",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/e05f6eaeaadb7f0fd13f12756db68149da794c63.jpg,,4 ซอย รามคำแหง 52/1 แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,2024-03-21 12:13:59.108225+00,กำลังดำเนินการ,,0,2024-03-22 02:45:38.324266+00
2024-9GKLBT,{ความสะอาด},"เขตภาษีเจริญ,ฝ่ายสิ่งแวดล้อมฯ เขตภาษีเจริญ",มีคนเผาขยะส่งกลิ่นเหม็นไปทั่วบริเวณ เผามา 3 วันแล้วครับ,"100.44527,13.72407",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/845447b6a4e68593304bde6aabdb50f492e8b521.jpg,,2/1 เพชรเกษม แขวงบางด้วน เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,2024-03-21 12:13:36.573218+00,กำลังดำเนินการ,,0,2024-03-22 06:11:57.711021+00
XCCHUX,"{ต้นไม้,ความปลอดภัย,ถนน}","เขตบางกอกน้อย,ฝ่ายรักษาความสะอาดฯ เขตบางกอกน้อย","ปัญหา: พบต้นไม้ริมถนนดังกล่าวหน้าอาคารพาณิชย์ เลขที่ 221/3/4/5/6 แผ่กิ่งก้านรุกล้ำเข้าไปยังตัวอาคารของผู้ร้อง ทำให้มีสัตว์มีพิษเลื้อยคลานเข้ามายังตัวอาคารเสี่ยงที่จะเกิดอันตราย และกิ่งของต้นไม้เกี่ยวผ้าไวนิลได้รับความเสียหาย ขอให้เจ้าหน้าที่เข้ามาตัดแต่งกิ่งไม้บริเวณดังกล่าว

ถนน: อิสรภาพ 
จุดสังเกต: อาคารพาณิชย์เลขที่ดังกล่าว อยู่ตรงข้ามที่จอดรถตลาดสดพรานนก มีทางม้าลายข้ามถนนอิสรภาพอยู่ด้านหน้าอาคาร
เขต: บางกอกน้อย
#1555","100.47796,13.75432",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711023099108.jpeg,,335 ถนน อิสรภาพ แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,จังหวัดกรุงเทพมหานคร,2024-03-21 12:11:41.382518+00,กำลังดำเนินการ,,0,2024-03-22 03:09:01.422634+00
2024-AMCW9H,{ถนน},เขตลาดกระบัง,อย่างให้ช่วยทำลูกระนาดเผื่อชะลอความเร็วตั้งแต่หน้าหมู่บ้านศุภาลัยพรีโม่ลาดกระบังจนถึงช่วงหมู่บ้านเย็นวิลล่าเพราะจักรยานยนต์และรถยนต์ขับเร็วมากเวลาเด็กๆข้ามถนนไปเซเว่นหรือปั่นจักรยานจะเกิดอุบัติเหตให้อนาคตอันใกล้และแถวศุภาลัยพรีโม่ร้านซ่อมมอเตอร์ไซด์ซาเวียร์วิ่งเทสบนถนนไม่ระวังเลย,"100.79377,13.78233",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/161a9ae1996d3bc8f9af278608cc287125adf8dd.jpg,,1 ถ. เลียบคลองลำกอไผ่ แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,2024-03-21 12:11:14.768747+00,กำลังดำเนินการ,,0,2024-03-22 02:28:50.345124+00
6BXDVK,{ถนน},"เขตพญาไท,ฝ่ายโยธา เขตพญาไท","ปัญหา: บริเวณบ้านเลขที่ 120/5 พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง พบเห็นมา 1 ปีแล้ว อ้างอิงเลขที่รับแจ้ง 2AMA6P เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ 18 ม.ค. 67 แจ้งว่า ฝ่ายโยธา เขตพญาไท รับเรื่องแล้ว ประสานผู้เกี่ยวข้องเพื่อดำเนินการตรวจสอบและแก้ไขค่ะ 

ผู้ร้องแจ้งว่า ขอให้เร่งซ่อมแซมดวงไฟฟ้าส่องสว่างทางด้วย เนื่องจากแจ้งมานานแล้ว
ซอย: ราชวิถี 4
ถนน: ราชวิถี 
จุดสังเกต:  นับจากปากซอยเข้าไป เป็นดวงไฟฟ้าส่องสว่างต้นที่ 9 
เขต: พญาไท
#1555","100.54359,13.76583",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1711022991521.jpeg,,126-128 ถนน ราชวิถี แขวงสามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,จังหวัดกรุงเทพมหานคร,2024-03-21 12:09:54.619627+00,กำลังดำเนินการ,,0,2024-03-22 02:38:37.423486+00
2024-8HXZ7P,{ทางเท้า},"เขตบางกอกน้อย,ฝ่ายเทศกิจ เขตบางกอกน้อย",วินขับรถบนทางเท้าเจอทุกวัน เจอตลอด นลกวนแก้ปัญหาให้ตรงจุด อย่ามายืนถ่ายรูปค่ะ คนเดินต้องคอยหลบวินที่ขับ,"100.47350,13.76376",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/47e0f7ca6adf3de72aadf37a97018b6608b27396.jpg,,629/92 ถ. จรัญสนิทวงศ์ แขวงบางขุนนนท์ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางขุนนนท์,บางกอกน้อย,กรุงเทพมหานคร,2024-03-21 12:08:28.115516+00,กำลังดำเนินการ,,0,2024-03-21 12:48:40.038379+00
2024-EVH2FH,{ทางเท้า},"บริษัท โทรคมนาคมแห่งชาติ จำกัด (มหาชน),เขตบางกอกน้อย",Cat Telecom ช่วยมาแก้ไขหน่อยครับต่ำกว่าฟุตบาทเยอะเลยครับ,"100.47022,13.75988",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/7428fa46f7e12e72cb11fd1c16e93622f047efba.jpg,,QF5C+W37 ถ. จรัญสนิทวงศ์ แขวง บ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,2024-03-21 12:07:40.417336+00,กำลังดำเนินการ,,0,2024-03-22 02:01:46.139484+00
2024-NU2D9A,{น้ำท่วม},"เขตบางแค,ฝ่ายโยธา เขตบางแค",เสาไฟฟ้าดับจำนวน 2 เสา และเวลาฝนตกน้ำท่วมขังค่ะ,"100.40232,13.74894",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/ede84c49686d4b8c0144f56b8d0c7a7ccbb1c653.jpg,,68 บางแวก แขวงบางไผ่ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางไผ่,บางแค,กรุงเทพมหานคร,2024-03-21 12:07:21.359748+00,กำลังดำเนินการ,,0,2024-03-22 01:13:52.220157+00
2024-CMPZHF,"{สอบถาม,ร้องเรียน}","กองการกีฬา สำนักวัฒนธรรม กีฬา และการท่องเที่ยว,เขตคลองเตย","จากที่แจ้งไปคราวก่อน 18/3/67 

แจ้งเรื่องการจอง สนามกีฬาที่สวนเบญไม่เป็นธรรม ไม่โปร่งใส แต่ไม่เป็นไปตามกติกาค่ะ (https://bookingcourt.net/)

และวันนี้ 21/3/67
ได้วอคอินมาที่สนามแบดมินตัน ตั้งแต่เวลา 17.30 และสอบถามเจ้าหน้าที่แจ้งว่าให้รอบริเวณใกล้ๆ หลังจากนั้นมีบุคคลคาดว่ามาเล่นที่สยามบ่อยและสนิทสนมกับเจ้าหน้าที่ หลัฃจากนั้นได้ทำกาาต่อแถว และได้แย้งเจ้าหน้าที่แล้ว แต่เจ้าหน้าที่ไม่สนใจ ให้บุคคลที่สนิมได้สนามวอคอินไป

มาเร็วแต่ไม่ได้เล่น ไม่เป็นธรรม ให้สิทธิ์กับบุคคลที่สนิท สนามดีนะคะ แต่คน ห","100.55868,13.73180",https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/2e5cd3fdd2f187d8cf8cbdb69604a1c9d7e67358.jpg,,90 ถ. สุขุมวิท แขวงคลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2024-03-21 12:06:31.634757+00,กำลังดำเนินการ,,0,2024-03-21 12:48:48.524437+00
